solID,mape,decomp.rssd,nrmse,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
4_626_1,0,0.0333592694339581,0.205973209268606,0.0225052375124168,0.210350119832947,0.34979841986589,0.795051046796985,0.0943745998753675,0.0991347095785604,4,FALSE
4_627_1,0,0.0324095237228431,0.210663743436725,0.0172294446795876,0.15685870526913,0.337393167230711,0.65233599805863,0.0426476177752674,0.0527509289253793,4,FALSE
4_629_2,0,0.0347398635695806,0.199991310935362,0.0180659743033268,0.223584768542092,0.662145959812641,0.695911190363088,0.111230324550181,0.125158496968068,1,FALSE
4_630_1,0,0.142779765540279,0.155037997062693,0.0525424698685122,0.279581498632378,0,0,0.61764792522455,0.428437392060516,5,FALSE
4_638_2,0,0.170986461365928,0.149972086216063,0.116021659398388,0,0,0,0.789355169622144,0.452022125386602,5,FALSE
4_644_1,0,0.171980449373524,0.139464785214472,0.138055653583262,0,0,0,0.965074440575645,0.514591930178889,5,FALSE
4_645_2,0,0.171221243632293,0.1525202014602,0.12623908110014,0,0,0,0.771914614126127,0.508340649970676,5,FALSE
4_646_2,0,0.0843193403378083,0.180452222379176,0.0221874170615869,0.574450448401793,0,0.738474612147802,0.32116696017894,0.427874579193386,2,FALSE
4_653_2,0,0.170986461383686,0.149972086171248,0.116021655581957,0,0,0,0.789355173958839,0.45202212563958,5,FALSE
4_656_2,0,0.161772657880655,0.152712510761916,0.0845657636337058,0.161739287107044,0,0,0.495924325297074,0.500529506446001,5,FALSE
4_660_1,0,0.158059002214614,0.155176389256363,0.043579494909846,0.188012174857377,0,0,0.675853431363043,0.460917304971282,5,TRUE
4_666_1,0,0.0733435051327934,0.183022299116994,0.0547221292961757,0.388297483631243,0,0.831607783929136,0.279027001462973,0.198017667510121,2,FALSE
4_671_2,0,0.16140257831485,0.152710353768763,0.0876952490064796,0.159720537550892,0,0,0.496625736348766,0.500319740400524,5,FALSE
4_683_2,0,0.170933442499087,0.149972326427779,0.115277932319844,0,0,0,0.763381469794267,0.45354654433347,5,FALSE
4_701_2,0,0.157223763073813,0.153471707372085,0.106427096904372,0.124186954891209,0,0,0.586794159568356,0.455247465658356,5,FALSE
4_714_2,0,0.032378377585696,0.202311990822491,0.0135114268314462,0.24993487372682,0.554455199781426,0.674131505104543,0.118228926150401,0.113032475737711,4,FALSE
4_716_2,0,0.157223763073813,0.153471707372085,0.106427096904369,0.124186954891212,0,0,0.586794159568356,0.455247465658357,5,FALSE
4_717_2,0,0.172986149811499,0.139961537176232,0.131221403599924,0,0,0,0.564401403234817,0.439676899805862,5,FALSE
4_787_1,0,0.0767582244841122,0.183126392399432,0.0413997643093586,0.422508210957157,0,0.728786938468408,0.439612548674412,0.354773026236787,2,FALSE
4_793_1,0,0.082593673664342,0.180216466296816,0.0851042947682517,0.769668667806619,0,0.745208226830147,0.447732742859217,0.529279315172847,2,FALSE
4_822_1,0,0.0621290441081983,0.185864883207047,0.0247630091684204,0.415211367422499,0,0.716638590080918,0.242320145255295,0.25229365544433,2,FALSE
4_862_2,0,0.0792925922704176,0.179991909039884,0.0786073348449239,0.788857836848866,0,0.798735613879294,0.353071243157737,0.474086998850922,2,FALSE
4_877_2,0,0.0832029895539483,0.179800954036748,0.0824554007062943,0.747225451140808,0,0.753187135645613,0.525324728356828,0.470348237512496,2,FALSE
4_887_2,0,0.171339826337268,0.148812412866883,0.122150567784364,0,0,0,0.75115538405738,0.421568445337968,5,FALSE
4_907_2,0,0.0806513359136445,0.179738544559254,0.074517159405143,0.74577886056167,0,0.800410577116682,0.555349068422897,0.560440681583278,2,FALSE
4_912_2,0,0.169812614642239,0.15069650268804,0.103390914146156,0.0824832376221527,0,0,0.669240066693059,0.257037156422497,5,FALSE
4_922_2,0,0.0847833940379112,0.179949215837381,0.0677803292186377,0.945997118903765,0,0.803564472291697,0.315422600625181,0.561932001181267,2,FALSE
4_951_1,0,0.171377225240596,0.14921997455205,0.104112978209013,0,0,0,0.795752252575316,0.464129913174372,5,FALSE
4_957_2,0,0.171267712798208,0.150800135904875,0.0969352263188809,0.00679905809156208,0,0,0.553122533668312,0.272182612849233,5,FALSE
4_960_2,0,0.171672914906527,0.142558103625464,0.119416307579265,0,0,0,0.79020106478163,0.526014153646332,5,FALSE
4_968_1,0,0.0592198894023299,0.187344022843199,0.0209813867231422,0.314514473007165,0,0.90682925549999,0.188008206315871,0.250355184627185,2,FALSE
4_982_2,0,0.0917996974259222,0.179798788766643,0.0784387436941601,0.4814194175443,0,0.81745671829547,0.569784314731808,0.566175637337818,2,FALSE
4_990_2,0,0.171385334217008,0.143578994747699,0.0933960159238754,0,0,0,0.584111646711836,0.298676558079375,5,FALSE
5_347_1,0,0.0321985365590775,0.211232253208245,0.0106096790792561,0.249967592330375,0.295247738639251,0.607890945361414,0.0554642981808761,0.0600349942522135,4,FALSE
5_451_2,0,0.0332778986469968,0.206904531869926,0,0.227847393182996,0.605220653100102,0.662770248828504,0.100852857145598,0.0622915903433054,4,FALSE
5_472_2,0,0.0281787234214601,0.210598709721267,0.00824743108305788,0.161746488531886,0.216257089208985,0.594539452299377,0.0353157058240534,0.0238167890447489,4,FALSE
5_517_2,0,0.0314155035416957,0.210547108959376,0.00797777102915968,0.161918264905861,0.216577729283685,0.595980073995678,0.0355553632343871,0.0392394119708732,4,FALSE
5_532_2,0,0.0277555177670419,0.2113884764994,0.00794516763211304,0.155497870469107,0.222229258687512,0.579547735434925,0.0267928566607169,0.0142698138692125,4,FALSE
5_548_2,0,0.171115092630678,0.141174438362658,0.08649485953156,0,0,0,0.597030127335553,0.330885574490827,5,FALSE
5_562_2,0,0.0312790695268796,0.211450889355014,0.00822865341375904,0.155096191187499,0.228852493763862,0.566349421253493,0.0160858162741814,0,4,FALSE
5_591_1,0,0.02576649350917,0.211637169175758,0.0159574522546859,0.213282309938329,0.349630418855662,0.627527301273993,0.0115716943366667,0.0613426315415159,4,FALSE
5_600_1,0,0.132583382168781,0.179484151966911,0.168415081217537,1,0,0.260095834491739,0.384829459760676,0.487823274683592,2,TRUE
5_615_1,0,0.129876606407191,0.179489067619569,0.168860838477239,0.941352179067046,0.00661536458264391,0.257980549047248,0.384614495383311,0.488422925156277,2,FALSE
5_658_2,0,0.0786362067571407,0.180941443031597,0.0747378060114561,0.638583696359779,0,0.736550373603952,0.307833375685065,0.356850760369043,2,FALSE
5_666_1,0,0.0285938959503711,0.211604661780667,0.0160989382872512,0.219050648789387,0.337033210703967,0.625170825979778,0.050452896674497,0.0613049600527902,4,FALSE
5_682_2,0,0.171486185262384,0.145422013436949,0.0851578588226759,0,0,0,0.579561179028505,0.343552343670053,5,FALSE
5_714_1,0,0.0200283362550867,0.211226272628902,0.00495325199764479,0.182306400431698,0.295228654006394,0.608989177938293,0,0.0280483886555214,4,FALSE
5_723_2,0,0.0441865900028731,0.19756831960114,0.0233754258344482,0.390573727998277,0.194505384355987,0.830434695119522,0.180299039585983,0.180844734320023,4,FALSE
5_752_1,0,0.0202418230549686,0.210816298736843,0.00904747425286728,0.18816586988459,0.319168463908515,0.586199702841348,0.00880900588667655,0.0348865230433945,4,FALSE
5_754_1,0,0.183802562334899,0.138301243764346,0.33204380375491,0,0,0,0.766435908151304,0.984199590239497,3,FALSE
5_769_1,0,0.191851827264775,0.138445914636809,0.371391641571817,0,0,0,0.766758473590948,0.831851296168522,3,FALSE
5_784_1,0,0.187019387124448,0.138347831131568,0.326124983629051,0,0,0,0.639017830145287,1,3,FALSE
5_799_1,0,0.193545439564619,0.138339321269631,0.434480852493613,0,0,0,0.922456612969867,0.966041582724286,3,FALSE
5_806_2,0,0.16177560609108,0.153867481588242,0.199698744000037,0.157751502715783,0,0.176027084651106,0.364404908096302,0.468113891980646,5,FALSE
5_809_2,0,0.0718005761181891,0.184451655300612,0.0700034018996986,0.563980567600368,0.284947279274181,0.804536516988848,0.384351743704981,0.421507836225285,2,FALSE
5_814_1,0,0.181983710829989,0.13832997685376,0.334634675080631,0,0,0,0.858226905621755,0.982690953556091,3,FALSE
5_816_1,0,0.0425010089898759,0.199457674994485,0.00679286872505683,0.360071203629503,0.541539026879177,0.895186230112261,0.26366262003161,0.196254093442113,1,FALSE
5_829_1,0,0.188158574181704,0.138314841158043,0.322897980827198,0,0,0,0.598605011048801,0.999847015960504,3,FALSE
5_830_1,0,0.141162064630822,0.155817032233704,0.147584356319472,0.165938073420031,0,0.307736485591046,0.456474379037671,0.399339660013481,5,FALSE
5_860_1,0,0.134579388225335,0.155888662546417,0.148628398666588,0.202075558267315,0,0.408858404628011,0.509342366867999,0.392707910213066,5,FALSE
5_861_2,0,0.172056332043187,0.143507578054255,0.0945441824221641,0,0,0,0.587256526609227,0.285762466309479,5,FALSE
5_863_1,0,0.0438681243868479,0.193637277392165,0.024632568216616,0.36377924583461,0.641259394335029,0.845347003528206,0.262168737360349,0.227021968002412,1,FALSE
5_864_1,0,0.172761679374642,0.141097067371504,0.0838342767962385,0,0,0,0.506130070874262,0.341439099042427,5,FALSE
