ds,dep_var,trend,season,holiday,C1_Value_Sales,C1_Assortment_number_SKUs,C1_Weighted_anypromo,FB_Price_per_SU_nonpromo,FB_Assortment_number_SKUs,FB_Weighted_anypromo,lockdown,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,intercept,depVarHat,solID
2019-06-16,696418.13,119194.706177874,61.8852728440168,0,3754.03928182445,0,0,0,77939.7794095028,108144.571751524,0,0,1385.02365137247,0.564831781231987,2.59074814603648e-15,6.13333801352505e-13,20227.6772451318,120153.738664565,450861.98628642,4_528_2
2019-06-23,623819.31,119375.09635274,-933.779428327413,0,3340.19485481741,0,0,0,77145.3762218635,113064.798321464,0,0,1872.50901907896,0.560598019133649,2.3716015017152e-18,4.89473514242992e-14,20184.9304237862,120153.738664565,454203.425028006,4_528_2
2019-06-30,397367.78,119555.486527605,-1554.42684172674,0,4450.54381159396,0,0,0,75468.302825736,96224.1394494262,0,0,1971.00037626989,0.560348323290274,2.17099207097477e-21,3.90626312486056e-15,19983.0793203913,120153.738664565,436252.424482184,4_528_2
2017-07-09,242669.44,106861.2171103,47.1260263478664,0,2471.93789062868,0,0,0,86498.3565718884,111838.965084263,0,0,941.251405797671,0,373.878877469802,13.6751760014619,15016.5943273187,57874.7595210904,381937.761991106,4_717_1
2017-07-16,407920.34,107277.427789951,2260.96785146193,0,1961.62932171259,0,0,0,83863.888859039,103660.676060823,0,0,1846.64715837814,0,389.729240660952,25.0705719490564,18810.360394068,57874.7595210904,377971.156769134,4_717_1
2017-07-23,417560.06,107693.638469603,1598.51580288677,0,1752.21634028253,0,0,0,81668.4990983312,110406.901816446,0,0,2199.40747268679,0,389.96474352707,2.30062715313673,19702.6497886747,57874.7595210904,383288.853680681,4_717_1
2017-08-06,341967.06,108526.059828906,-10128.2421905627,0,2576.51053159182,0,0,0,110867.182915745,113426.312320881,0,0,1812.96706365565,0,197.169781885329,33.5333177149003,20520.8134295609,57874.7595210904,405707.066520468,4_717_1
2017-08-13,397935.97,108942.270508557,-12921.1356724523,12797.8608613397,2056.06267581664,0,0,0,105598.247490046,126901.510057815,0,0,1670.783709796,0,194.947989423233,34.2633513171041,20904.3720562024,57874.7595210904,424053.942548952,4_717_1
2017-08-20,311344.44,109358.481184951,-8113.88685200203,0,2042.32760617547,0,0,0,102854.010289162,121449.317375522,0,0,1618.6407596041,0,194.915543028373,35.4944239298532,21162.6421249528,57874.7595210904,408476.701976413,4_717_1
2017-09-03,347004.72,110190.902537738,13729.1233784147,0,2918.38835718352,0,0,0,101536.776432737,103884.975126867,0,0,1599.45815700695,0,194.915067444784,52.2720166933694,22470.0584812726,57874.7595210904,414451.629076449,4_717_1
2017-09-10,356481.91,110607.113214132,19348.1415870162,0,2194.14012929837,0,0,0,99780.4646241707,110027.318781603,0,0,2579.79527928048,0,4355.56604899325,40.12411094692,23184.1168334313,57874.7595210904,429991.540129963,4_717_1
2017-09-17,330868.41,111023.323890526,18156.6609436747,0,2804.62481202549,0,0,0,99670.6951361353,118947.520100418,0,0,2919.20101458785,0,703.783318159644,39.3103791365792,23554.4856082155,57874.7595210904,435694.36472397,4_717_1
2017-10-01,474545.88,111855.745243314,7484.43850209058,0,1703.42978724595,0,0,0,96158.0715190028,126884.256283504,0,0,3038.86595799476,0,677.114572734787,38.7504147873249,23651.1214282515,57874.7595210904,429366.553230016,4_717_1
2017-10-08,365555.88,112271.955900265,3880.77628779958,0,1551.20528938418,0,0,0,99231.6171839938,124658.519397378,0,0,1128.9198365997,0,129.068088293767,26.9908880179444,23152.049031799,57874.7595210904,423905.861424621,4_717_1
2017-10-15,356494.56,112688.166557216,1912.51542922937,0,1780.28342255386,0,0,0,96267.8410070382,132767.793323574,0,0,546.634097487135,0,124.846208186336,27.5772308930853,22641.1286062077,57874.7595210904,426631.545403476,4_717_1
2017-10-29,372853.31,113520.587871118,-78.0685357294073,-3535.36461409279,1659.68042411867,0,0,0,91877.0614856225,128678.648811854,0,0,382.502567948304,0,124.784999780395,43.5201024505579,22267.2604476387,57874.7595210904,412815.373081799,4_717_1
2017-11-05,324117.53,113936.798528068,-219.102669187518,0,1599.22472864167,0,0,0,96377.6104950736,118222.861579354,0,0,606.199057527883,0,241.111446565838,56.564237054998,21990.6780317634,57874.7595210904,410686.704955953,4_717_1
2017-11-12,300384.38,114353.009161103,75.7431961447047,0,1443.80801508894,0,0,0,96926.4579352506,112460.100959462,0,0,701.739262509629,0,286.770467197114,3977.79772136111,21672.0564631167,57874.7595210904,409772.242702324,4_717_1
2017-11-26,372141.5,115185.430427172,-857.641835771852,0,1249.20863635114,0,0,0,92974.7563659765,120189.791850814,0,0,738.629631718271,0,287.478167195466,7232.00734499687,21493.2493082034,57874.7595210904,416367.669417747,4_717_1
2017-12-03,632959.06,115601.641060207,-2166.04212727896,46287.0115399513,1256.0588514174,0,0,0,97255.7663993567,132785.047097885,0,0,481.280606411248,0,286.195347473082,8728.37137170416,21318.805730198,57874.7595210904,479708.895398416,4_717_1
2017-12-10,596071.25,116017.851693242,-2479.4162701301,0,1267.92204236748,0,0,0,95389.6851027551,120258.806948059,0,0,185.582045077604,0,0.00154112983193578,8869.0949047216,21092.2617930094,57874.7595210904,418476.549321322,4_717_1
2017-12-24,293160.75,116850.272959311,2868.00778603289,-17134.8275517598,2160.3030465414,0,0,0,93304.0648300826,117687.994575711,0,0,115.334389612525,0,8.26675542745113e-09,10044.7557766814,20689.0303204622,57874.7595210904,404459.695653775,4_717_1
2017-12-31,246027.28,117266.483596057,5863.10887674356,-35278.6697142296,2247.70962497682,0,0,0,91328.2140454456,129334.292235674,0,0,94.3739696236221,0,4.43435993903152e-14,6448.76329969084,20288.2977930457,57874.7595210904,395467.333248117,4_717_1
2018-01-07,346674.91,117682.694232802,5661.83274282728,0,2660.0519462118,0,0,0,94401.7597104365,122018.691927786,0,0,6.08282480254,0,2.3786294685324e-19,1527.37561176527,19570.0736501753,57874.7595210904,421403.322167897,4_717_1
2018-01-21,367249.44,118515.115506293,-4622.70735136841,0,1941.81283231378,0,0,0,90010.9801890209,125486.700564309,0,0,0.386714757968844,0,1.27591765809756e-24,150.424488180892,19101.8685786747,57874.7595210904,408459.341043271,4_717_1
2018-01-28,340008.06,118931.326143038,-8225.8589329718,0,2732.26893194838,0,0,0,87156.9735001007,134337.88678588,0,0,0.024563711176331,0,6.84413395100835e-30,13.8828962848757,19041.6704404512,57874.7595210904,411862.933849533,4_717_1
2018-02-04,275541.44,119347.536778277,-6526.33256634967,0,2385.39494576832,0,0,0,89023.0547967024,125745.507178974,0,0,0.00156017361799223,0,3.67125333222433e-35,1.27333146101427,18843.8679875138,57874.7595210904,406695.063533611,4_717_1
2018-02-18,557084.75,120179.958048754,3870.51334559823,0,1329.00057638849,0,0,0,92974.7563659765,135718.188730765,0,0,9.90946788960049e-05,0,1.96929240804565e-40,0.116722437205878,19219.1740252455,57874.7595210904,431166.46743535,4_717_1
2018-02-25,450649.09,120596.168683993,2854.29571811082,0,3496.45516809087,0,0,0,93633.3732941888,141135.873864436,0,0,6.29401308718385e-06,0,1.0563456774683e-45,0.0106990307851361,19521.4310398457,57874.7595210904,439112.36799508,4_717_1
2018-03-04,291850.09,121012.379319231,-4016.82505335529,0,4390.96667020012,0,0,0,88474.2073565254,134648.454723479,0,0,3.99765160100216e-07,0,5.66633063605496e-51,0.000980691561279073,19737.9272033808,57874.7595210904,422121.870721643,4_717_1
2018-03-11,278316.31,121428.58995447,-11792.8968602043,0,2926.69444053108,0,0,0,89132.8242847378,119654.924847172,0,0,1.11726595238857,0,29.4037510062592,8.98918354075711e-05,20313.8643482249,57874.7595210904,399569.281642872,4_717_1
2018-03-18,369707.91,121844.800586442,-14476.3624346859,0,2409.14419647032,0,0,0,89242.5937727732,129403.307332918,0,0,2.65260171138234,0,30.6578381421506,8.23963625817615e-06,20703.7524242852,57874.7595210904,407035.305847387,4_717_1
2018-03-25,299064.38,122261.011218414,-10091.2115520522,0,2099.69466818158,0,0,0,86717.8955479592,138772.106783822,0,0,3.44428782039434,0,30.6395576724203,7.55258863140929e-07,21082.2340361926,57874.7595210904,418750.574069856,4_717_1
2018-04-08,627099.06,123093.432482359,3758.08827177926,0,2725.83573620964,0,0,0,90998.9055813394,134890.007563834,0,0,75.7036030061968,0,10.1759461193416,97.4231939075939,20945.2864880795,57874.7595210904,434469.618387724,4_717_1
2018-04-15,506155.69,123509.643114331,4565.03412344435,0,2373.27952538626,0,0,0,87486.2819642069,113547.088741058,0,0,248.679838449099,0,9.97680133045175,219.868895074806,20941.9214792203,57874.7595210904,410776.534003592,4_717_1
2018-04-22,270416.47,123925.853747471,1619.83265809048,-29408.686497153,2372.3644370071,0,0,0,88364.43786849,101900.791081095,0,0,344.213260267072,0,9.97390126252067,283.301612970536,20964.2276546591,57874.7595210904,368251.069245251,4_717_1
2018-05-06,386205.94,124758.275013751,-3039.65890910383,0,2597.5683261018,0,0,0,89242.5937727732,131421.998927312,0,0,383.91329604948,0,5.35080820339823e-05,284.738523794524,20664.4334154097,57874.7595210904,424188.621940686,4_717_1
2018-05-13,320725.94,125174.485646891,-2740.25095996315,0,2746.28750747109,0,0,0,88474.2073565254,127074.047800926,0,0,124.761085385916,0,2.87022033782837e-10,285.324411452237,20906.7190851197,57874.7595210904,419920.341454898,4_717_1
2018-09-02,637660.13,131833.855777129,12038.6340867236,0,3075.12439881838,0,0,0,95609.2240788259,141291.157833236,0,0,8.07988588179419,0,1.5396113014296e-15,26.4962697863351,20914.5468670308,57874.7595210904,462671.878718522,4_717_1
2018-09-09,635109.88,132250.066410269,18869.7532866483,0,3096.21582391929,0,0,0,92316.1394377641,141170.381413058,0,0,0.513836256440716,0,56478.1742358197,2.43161524644006,21816.2999580272,57874.7595210904,523874.735538099,4_717_1
2018-09-16,436472.44,132666.276988894,18781.7464439018,0,3351.39936699145,0,0,0,92206.3699497287,123140.187258005,0,0,900.542708419978,0,29028.9511093541,2392.4667567588,22519.2722647263,57874.7595210904,482861.97236787,4_717_1
2018-09-23,670615.75,133082.487567518,13966.4925940041,0,2482.35227572156,0,0,0,95938.532542932,134838.246240901,0,0,1721.11678242011,0,36355.4879733988,4563.78837062368,22953.3769913922,57874.7595210904,503776.640860002,4_717_1
2018-09-30,674815.19,133498.698146143,8344.5544552789,0,2660.36437440153,0,0,0,97255.7663993567,138961.898301243,0,0,2045.59833989625,0,35844.1093122322,2901.02809200943,23341.8860246886,57874.7595210904,502728.662966341,4_717_1
2018-10-07,521080.88,133914.908724768,4378.83768405162,0,3104.7990233361,0,0,0,98902.3087198876,141636.233319457,0,0,2165.07199891263,0,7709.73406137912,306.211566113283,23227.1427875418,57874.7595210904,473220.007406538,4_717_1
2018-10-14,377173.09,134331.119311347,2187.6665786581,0,3154.29417292355,0,0,0,93852.9122702596,130783.609277803,0,0,3728.49215032108,0,5638.58471145675,28.4632509954677,23082.4863684864,57874.7595210904,454662.387613341,4_717_1
2018-10-21,472111.34,134747.329897926,877.59295623733,0,3713.23963874658,0,0,0,94950.6071506135,124813.803366177,0,0,4547.13091075087,0,6114.79964561805,2.61236239842322,23009.6624215384,57874.7595210904,450651.537871097,4_717_1
2018-10-28,495217.28,135163.540484504,17.7975428539743,-3535.36461409279,3699.09528481381,0,0,0,96158.0715190028,137357.297290315,0,0,4763.59576718182,0,6386.38765815373,0.239481894367082,22926.8664605692,57874.7595210904,460812.286396287,4_717_1
2018-11-04,496649.06,135579.751071083,-240.77132047741,0,2818.0313107933,0,0,0,95938.532542932,144207.045691804,0,0,4834.12083236129,0,4138.71105831491,0.0219515501097803,22770.7363111365,57874.7595210904,467920.938970588,4_717_1
2018-11-11,422558.63,135995.961657662,21.3490361828589,0,2078.77509540032,0,0,0,90669.5971172332,134631.200949168,0,0,4858.98240304586,0,1761.84670906346,17.7105461600151,22497.5658191166,57874.7595210904,450407.748854123,4_717_1
2018-11-18,400698.63,136412.089637735,112.697766535409,0,3094.03353487393,0,0,0,90010.9801890209,145794.392928421,0,0,5129.85935029116,0,2488.01287016356,81.0772091194416,22303.3892136785,57874.7595210904,463301.292220929,4_717_1
2018-11-25,451195.19,136828.217617807,-636.341649443661,0,2528.5011815116,0,0,0,90120.7496770563,139013.659624176,0,0,5210.43996570936,0,2521.01158289938,133.049570642448,22120.8576030475,57874.7595210904,455714.904694497,4_717_1
2018-12-02,660539.31,137244.34559788,-1959.85537344395,46287.0115399513,2375.26406655697,0,0,0,92974.7563659765,152695.902652844,0,0,5237.95963493624,0,2363.47460148827,7776.54844397896,22133.2559888219,57874.7595210904,525003.42304008,4_717_1
2018-12-16,397959.44,138076.601558026,-1147.50924539963,0,3094.25078849133,0,0,0,90559.8276291979,135097.052855567,0,0,5533.97963616495,0,2303.40762561452,9097.88559752347,22204.7225314611,57874.7595210904,462694.978497737,4_717_1
2018-12-23,420063.03,138492.729475525,2195.29129978693,-17134.8275517598,3115.25275622037,0,0,0,88474.2073565254,121949.676830542,0,0,5607.9090927585,0,2255.97697216871,9687.30774689617,22218.281906237,57874.7595210904,434736.565405991,4_717_1
2018-12-30,425676.28,138908.857393024,5496.85336311344,-34823.645089889,2608.03382969289,0,0,0,89462.132748844,143982.74662576,0,0,5631.7677526422,0,2429.60126194549,9476.44569829999,21794.7471306188,57874.7595210904,442842.300235143,4_717_1
2019-01-13,675532.25,139741.113228023,2406.28239365484,0,3643.89975006396,0,0,0,90120.7496770563,141584.471996524,0,0,5034.02343871954,8040.86780165337,8.86569940892153,2382.68226542951,21781.9274962676,57874.7595210904,472619.643267891,4_717_1
2019-01-20,430786.66,140157.241145522,-3597.98189452462,0,5040.86573288382,0,0,0,88364.43786849,140601.006860793,0,0,2944.90072833082,8044.69772874627,4.16777842493066,598.025240150185,21621.548588202,57874.7595210904,461653.669298109,4_717_1
2019-01-27,328738.81,140573.369063021,-7933.41032527496,0,4320.62021793099,0,0,0,85620.2006676053,134890.007563834,0,0,1580.63892041169,8044.70459380915,13.4551287256158,568.865391083565,21848.865959603,57874.7595210904,447402.076701839,4_717_1
2019-02-10,551358.13,141405.425980469,-1940.00495350894,0,3966.71071212865,0,0,0,90779.3666052686,124503.235428578,0,0,1090.21704296632,0.160287429091008,0.0205134912448191,65.9976871418486,21286.915696109,57874.7595210904,439032.804521164,4_717_1
2019-02-17,534870,141821.454439194,3356.68735998183,0,4173.57651260178,0,0,0,91328.2140454456,125969.806245018,0,0,83.2630472634368,4.15798695712839e-07,1.10036192275079e-07,6.06762469822308,20776.9356238425,57874.7595210904,445390.764419661,4_717_1
2019-02-24,410021.53,142237.482897918,3539.02949134325,0,3724.86707925426,0,0,0,90120.7496770563,112235.801893418,0,0,5.35734811136915,1.07859711825593e-12,5.90243762684165e-13,0.556321774450564,20277.5240507911,57874.7595210904,430016.128280757,4_717_1
2019-03-10,471910.97,143069.539815366,-10633.8336057344,0,2793.15778943655,0,0,0,90559.8276291979,137426.312387559,0,0,0.340554487793228,2.79792061748351e-18,3.16611918482339e-18,0.0509946727856458,20012.4241075697,57874.7595210904,441102.579193646,4_717_1
2019-03-17,490883.56,143410.579276564,-14536.6995395604,0,3018.67511563871,0,0,0,90669.5971172332,139686.556822308,0,0,177.85261355236,7.25790904614835e-24,1.69833403184485e-23,0.0046742679494368,19791.2738960571,57874.7595210904,440092.59949715,4_717_1
2019-03-24,350393.63,143751.618737761,-11293.947648339,0,6785.16980403856,0,0,0,88035.1294043839,133026.59993824,0,0,378.745333865358,1.88272831591415e-29,9.11001233796979e-29,0.00042845132165452,19567.3359639863,57874.7595210904,438125.411483478,4_717_1
2019-04-07,560183.69,144433.697660155,3051.14373305278,0,3223.87351141359,0,0,0,91328.2140454456,132767.793323574,0,0,920.443792998728,667.445893185062,4.88669032368206e-34,3.92725666683934e-05,19375.4266045384,57874.7595210904,453642.798124726,4_717_1
2019-04-14,423192.53,144774.737121352,4783.04159431005,0,2671.15441319508,0,0,0,89681.6717249147,132543.49425753,0,0,555.462631260545,669.710943017055,0.0322424979783355,3.59978925852717e-06,19252.2088536613,57874.7595210904,452806.27330643,4_717_1
2019-04-21,302140.22,145115.77658255,2267.63513530779,-38212.7339070476,2449.21807231501,0,0,0,88693.7463325962,91082.6745880634,0,0,443.252563386699,669.715014930758,0.449476608344524,3.29962714030256e-07,19114.3730622529,57874.7595210904,369498.866442383,4_717_1
2019-05-05,548192.13,145703.267821934,-2944.16893934553,0,3953.49288097596,0,0,0,94401.7597104365,127315.600641281,0,0,405.191055720624,669.715022246038,0.000649546153917749,3.02449351378441e-08,19160.9295042284,57874.7595210904,446540.547868143,4_717_1
2019-05-12,349300.63,145997.013441626,-2865.28435489719,0,3603.40885489175,0,0,0,89132.8242847378,112270.30944204,0,0,133.368120529143,12.3175854416126,3.48422243044849e-09,2.77230142250583e-09,19418.2662629381,57874.7595210904,425576.983158404,4_717_1
2019-05-19,569935.13,146290.759061318,-2034.31478902636,0,3253.38570017713,0,0,0,96377.6104950736,145673.616508244,0,0,8.6490236580753,12.0319281095569,1.86896739595677e-14,2.54113792679341e-10,19515.2150753521,57874.7595210904,466971.712523997,4_717_1
2019-06-09,447160.66,147171.995920395,398.386015022684,0,6768.21527792778,0,0,0,95170.1461266843,93826.0247035213,0,0,0.550078691314853,3.3633992763353,1.00253046321719e-19,2.32924959406128e-11,19130.5661011101,57874.7595210904,420344.007143719,4_717_1
2019-06-16,696418.13,147395.064732374,77.3113747329948,0,3401.92563049676,0,0,0,96926.4579352506,130076.204531049,0,0,393.346433957994,3.35269330230256,5.37766111839506e-25,2.13502919862391e-12,18835.8208304078,57874.7595210904,454984.243682663,4_717_1
2019-06-23,623819.31,147618.133544354,-1166.54202177218,0,3026.89813142667,0,0,0,95938.532542932,135994.249119742,0,0,810.967472179473,3.35267408441508,2.88462447430216e-30,1.95700353049272e-13,18800.2480519829,57874.7595210904,458900.599036019,4_717_1
2019-06-30,397367.78,147841.202356334,-1941.89781401893,0,4033.10086168093,0,0,0,93852.9122702596,115738.318078562,0,0,999.138083193679,3.35267404988982,1.54733780625925e-35,1.79382222071221e-14,18615.4997681341,57874.7595210904,437016.385799285,4_717_1
2017-07-09,242669.44,113345.518160441,50.0836420741719,0,2312.58912041001,0,0,0,91930.5595438451,117666.607240809,0,0,924.19214596932,0,392.436764669081,14.4383593415807,14848.3195174295,37682.4300951853,379167.174590174,4_762_1
