solID,mape,decomp.rssd,nrmse,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
3_811_2,0,0.233798327781743,0.141050598636695,0.500714486197526,0.660706700613753,0.816618835755111,0.824762862695193,0.793107694024792,2,FALSE
3_815_2,0,0.19934956241054,0.146043459856971,0.336623252337242,0.721330431998451,0.842315163088262,0.834679879384322,0.865710213188825,2,FALSE
3_827_1,0,0.216564427465815,0.144525897761797,0.330465430078616,0.658948077678612,0.85357018025866,1,0.801337314615308,2,FALSE
3_832_2,0,0.421009082144243,0.128126240510983,0.682179507790044,0.383971395662004,0.5920781910169,0.571240485550474,0.895297357386981,4,FALSE
3_860_2,0,0.179842328660876,0.162765211156443,0.306288459658542,0.967969712809747,0.761208755963059,0.835477159612324,0.607400773403076,1,FALSE
3_861_2,0,1.03335063663338,0.120625437191624,0.563688550976833,0.201444152955873,0.242444309314668,0.333442511559579,0.883071225587767,3,FALSE
3_879_1,0,0.515793081399399,0.124862541082635,0.732545443072236,0.456583231894467,0.513225631540075,0.515348038452017,0.785028262079625,4,FALSE
3_882_1,0,0.204423477039389,0.159610741469395,0.35762339640525,0.930718011505851,0.69304287411084,0.801014835636417,0.624019933135848,1,TRUE
3_890_2,0,0.166254905222406,0.161052995408544,0.302914370707738,0.936109371005735,0.764805474275435,0.818143515539193,0.682042280928767,1,FALSE
3_906_2,0,1.07613322449987,0.120481029392092,0.538650515024424,0.259988430161397,0.200682653880963,0.33538536976068,0.878989004522262,3,FALSE
3_909_1,0,0.399928270169556,0.128711229253169,0.724635654049281,0.489290803271344,0.580398216466129,0.608485047520422,0.834380222581744,4,FALSE
3_932_2,0,0.322974366928905,0.133793466411228,0.498939132345233,0.543889722606928,0.703948763097505,0.681932198522223,0.832256007850476,2,TRUE
3_936_2,0,0.656959912099177,0.12331821145022,0.581455056232692,0.350419500523242,0.536367631013112,0.275287945151084,0.896686579491241,3,FALSE
3_940_1,0,0.220516876406154,0.143836185762591,0.387298676898561,0.665207925557401,0.886880283923724,0.802984766722375,0.812181924929393,2,FALSE
3_948_2,0,0.227138582302065,0.140837298182501,0.402920501379085,0.647027158661765,0.935161885327748,0.764354809223426,0.817595393333811,2,FALSE
3_949_2,0,0.314689066968549,0.133895611318815,0.385541390327819,0.55976795253171,0.798963839553938,0.663049852774467,0.818329232071821,2,FALSE
3_951_2,0,0.635080954733749,0.123476238774688,0.540115203092049,0.38210610545112,0.451747189426801,0.364871163454712,0.928154766151044,3,FALSE
3_954_1,0,0.651083053324614,0.123319198556665,0.511292534316188,0.331042719024109,0.419458690455341,0.483588532615165,0.894006509618337,3,FALSE
3_962_1,0,0.382836493293659,0.130577822855492,0.697768480930326,0.480398761284191,0.614398430341647,0.597786265297363,0.858353532700836,4,FALSE
3_963_2,0,0.219242908755706,0.140774070251167,0.402883973777804,0.672724218775233,0.933212924808771,0.764885705898272,0.81749034475557,2,FALSE
3_966_2,0,0.594058801849026,0.123572579452434,0.531004165859057,0.388068623065376,0.451380749652028,0.438181544021104,0.922754124598831,3,FALSE
3_969_1,0,0.3401959086118,0.131641226430925,0.692944335950921,0.514444425297863,0.613575086185349,0.686151695002463,0.872383056344692,4,FALSE
3_969_2,0,0.601730518331044,0.123564388670408,0.645251326488606,0.302406969184258,0.543987441462773,0.492333367775098,0.789026602531314,4,FALSE
3_970_2,0,0.247798015534298,0.13732870974847,0.408246907683558,0.609804497217389,0.802813659291622,0.79586772634888,0.835214378530921,2,FALSE
3_978_2,0,0.221034222812599,0.141274917878129,0.417301022164322,0.694897961673784,0.836560876881832,0.766464338154546,0.818167649168949,2,FALSE
3_981_2,0,0.656447812398506,0.123449931974932,0.509721511675798,0.365279705801748,0.47576945134078,0.355603910371677,0.916837905423541,3,FALSE
3_985_1,0,0.830869064472767,0.120880574553486,0.767855883893437,0.19415403529206,0.256133860883248,0.387995476249044,0.877303494175117,3,FALSE
3_989_2,0,0.217672566047637,0.144736861588603,0.331658163144167,0.717217135560682,0.85197902539845,0.855523719900361,0.751744059839985,2,FALSE
3_990_2,0,0.759290259773135,0.120926914135543,0.488796154336199,0.0925528596705691,0.464979801927654,0.442143662902892,0.925027237641782,3,FALSE
3_992_1,0,0.624924827114415,0.123534931251928,0.491013043488979,0.281321731823995,0.464668007507345,0.521256501045276,0.896793833894111,3,FALSE
3_995_1,0,0.267209860099327,0.137559679439592,0.495857451450582,0.605940325450694,0.703626164957565,0.7824072760129,0.857222784490109,2,FALSE
3_999_2,0,0.696608884756746,0.123124449215144,0.655871562782819,0.338722032077132,0.304752005043472,0.534362453586993,0.838622573307188,3,FALSE
