solID,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,TV.settimanale_alphas,TV.settimanale_gammas,TV.settimanale_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
1_904_1,2.83655676810505,0.614710257472207,0.0434019709498077,2.4397661987863,0.413228372814975,0.343117271920977,2.61412449074789,0.300388509255067,0.228382849857105,2.01240694738598,0.523646338124354,0.151844236056638,0.670642723850588,0.699288340893376,0.764238999149109,732032.880536334,0,0.162951441208605,0.173783847991197,0.197964713347788,0.0879570794065453,8313993.751907,0,0.0370020866394043,216.748793125153,1,904,1,1,1807,FALSE,TRUE,3
1_908_2,2.85912108279146,0.671330300207479,0.146774553089619,0.565211886256769,0.321749261955196,0.346067004102289,2.83276891323797,0.640695693901598,0.200601734465559,2.42979624769901,0.543065937952987,0.0992465174945531,1.20430385647326,0.921618344487421,0.510368914336756,264893.806150809,0,0.133004217003264,0.319490280832751,0.463103173274697,0.0317643750449788,8313993.751907,0,0.0490031242370606,217.753853082657,2,908,0,1,1816,FALSE,TRUE,1
1_909_1,2.94006945325534,0.857922283896123,0.140448289962088,1.12827758019445,0.751163290505151,0.172537701955417,0.549152502729897,0.730075663584473,0.101779921765667,0.634655300484883,0.783481026767804,0.0311274594429504,1.32216971941999,0.82631072333923,0.439585568031144,335705.202394985,0,0.13552775108193,0.290168922110233,0.442536446231524,0.0402823605288794,8313993.751907,0,0.0400841236114502,217.918935060501,1,909,0,1,1817,FALSE,TRUE,3
1_914_2,2.5141298305307,0.653395742107259,0.360585263127734,0.706720199103114,0.573801811125998,0.229492160339924,2.34782750050494,0.98621950606599,0.155371908905126,2.19289663439598,0.751937104589073,0.13382839313749,0.899292423991446,0.982452078977083,0.379573436972672,112702.081515264,0,0.124957765789149,0.507851183986313,0.526100207521459,0.0134570548963238,8313993.751907,0,0.0360009670257568,218.934462070465,2,914,0,1,1828,FALSE,TRUE,2
1_919_1,2.83655676810505,0.896717052576076,0.0740181795300699,2.70217045599715,0.413228372814975,0.343117271920977,2.61412449074789,0.300388509255067,0.228382849857105,2.01240694738598,0.523646338124354,0.151844236056638,0.670642723850588,0.699288340893376,0.764238999149109,732032.880536334,0,0.162981776461769,0.162879207970293,0.197666069679048,0.0879570794065452,8313993.751907,0,0.0390019416809082,219.995532989502,1,919,1,1,1837,FALSE,TRUE,1
1_922_1,2.62698431576085,0.966485646510479,0.193859950039759,0.714148256589417,0.95726364157263,0.15908435450237,1.57466302191817,0.867705064746767,0.266804458669037,2.78682995322328,0.36506720803569,0.133826294504534,1.3056606345659,0.908047785710717,0.457219937569489,46260.4125689158,0,0.119424679852516,1.18391701045488,0.567139270629381,0.00546470900810562,8313993.751907,0,0.0409250259399414,220.652876138687,1,922,0,1,1843,FALSE,TRUE,2
1_933_2,2.66589257391079,0.554874660527645,0.340691008271065,0.523395661452361,0.926441363730151,0.356300057875554,1.05253803217208,0.975700847654164,0.117017704709944,2.41433020905164,0.748804882396506,0.259801299879658,0.606368198719318,0.84701324085965,0.431353898736047,36120.5432306245,0,0.119756609361659,1.16334300862481,0.56472973650309,0.00424497229320756,8313993.751907,0,0.0410020351409912,223.055078029633,2,933,0,1,1866,FALSE,TRUE,2
1_940_2,2.6716223256404,0.881303148797937,0.0198247893069941,1.52406166819742,0.776367545576294,0.139427869891539,0.710696788835614,0.684149180311985,0.347893870033863,1.93664656874383,0.611136069269436,0.238692435432588,0.694135891036925,0.910776021452898,0.685240195025053,457614.356561769,0,0.141312876376259,0.229188219758966,0.393929021796447,0.054946954939171,8313993.751907,0,0.037926197052002,224.54923415184,2,940,0,1,1880,FALSE,TRUE,3
1_949_1,2.83655676810505,0.975533917839767,0.0899335834154057,2.84883008611775,0.468883269268347,0.241670953892474,2.34964393458583,0.308803435984528,0.259066213213251,1.83526008766146,0.526152115878408,0.0510659106629037,0.904982104068291,0.699288340893376,0.764238999149109,732032.880536334,0,0.162919379147965,0.168852885436182,0.198280296615957,0.0879570794065452,8313993.751907,0,0.0384249687194824,226.405333995819,1,949,1,1,1897,FALSE,TRUE,2
1_962_2,2.71471328464341,0.771560477354245,0.0678445989567188,1.43590224784805,0.537595041063824,0.10242042932259,0.642594503481031,0.984304805456705,0.284990981917817,1.23981823994942,0.730377653062298,0.188758009356636,0.819825737497134,0.800098738061519,0.584544832870208,347243.547396553,0,0.13706141846458,0.271108206813487,0.429848252728506,0.0416703215131917,8313993.751907,0,0.0390000343322754,229.30445599556,2,962,0,1,1924,FALSE,TRUE,3
1_963_1,2.77881970311347,0.807568014397137,0.190362691310598,0.740073791118164,0.902032371855079,0.126670704769042,2.65683933149647,0.393516855461647,0.00303373017040141,2.35166830220546,0.391107776745709,0.168253330127436,1.17167473494795,0.815159935003692,0.365866816173834,34520.4926396264,0,0.118725919514432,1.23299429499956,0.572189835348087,0.00405250034052029,8313993.751907,0,0.0411999225616455,229.474720001221,1,963,0,1,1925,FALSE,TRUE,2
1_965_2,2.63533004563681,0.852236654532766,0.37308402202903,0.654025885681087,0.420906667447999,0.213152180640062,2.1695602504933,0.634433883958875,0.174988541927269,2.43459157566108,0.890801419579428,0.116421870618193,1.06278177501835,0.873371938583294,0.39129960733982,120040.175758402,0,0.125239766217304,0.483198153340417,0.523958832144379,0.0143397628156396,8313993.751907,0,0.0429229736328125,229.936969041824,2,965,0,1,1930,FALSE,TRUE,2
1_998_1,2.89457524799431,0.941704666741811,0.249392499881268,0.954789662933877,0.749384832795152,0.123360061868412,2.86944653287093,0.622110378886719,0.0576956356040019,1.41660525313466,0.732613111702373,0.115695963272456,1.06165901392292,0.355168928004484,0.373138690204293,166416.273255326,0,0.128131576298365,0.411217634399676,0.501721264846299,0.0199183976997281,8313993.751907,0,0.0360000133514404,238.106424093246,1,998,0,1,1995,FALSE,TRUE,2
2_316_1,2.9153437518599,0.962829524810588,0.271125946544664,1.88224408343149,0.585917721393434,0.125334824264674,0.723543089592254,0.904166570521369,0.0259092859025245,0.846326826434602,0.957687325428752,0.0519998361281262,0.779890809251109,0.532084675856896,0.760449286493117,519217.689005724,0,0.143281950398179,0.217853561397013,0.376921185797884,0.0623572916836703,8313993.751907,0,0.0470778942108154,82.6720788478851,1,316,0,2,631,FALSE,TRUE,1
2_331_1,2.9153437518599,0.862064223348746,0.2076792040164,1.65270846372974,0.843873541562454,0.254798261140013,0.723543089592254,0.904166570521369,0.0259092859025245,0.846326826434602,0.957687325428752,0.0519998361281262,0.779890809251109,0.532084675856896,0.760449286493117,519217.689005724,0,0.143327106859733,0.217557424899564,0.376528387289913,0.0623572916836703,8313993.751907,0,0.0450739860534668,86.2199859619141,1,331,0,2,661,FALSE,TRUE,1
2_402_1,2.92820182037819,0.659228985072527,0.229615587743192,1.16387832715511,0.926236371431473,0.0887792394226091,0.828809626946393,0.922138364730988,0.000492901440471449,1.44197585160226,0.807274580483264,0.116221205658929,0.561405356182771,0.536992858381422,0.612610753217357,272647.973701119,0,0.134484865774717,0.305986689326635,0.451082795201391,0.0326971329079295,8313993.751907,0,0.0398509502410889,102.535337924957,1,402,0,2,803,FALSE,TRUE,3
2_433_2,2.80577161428957,0.962204995366847,0.215174032214492,1.85623518099544,0.438656950734497,0.205031433078754,1.18154431084335,0.534413800891585,0.064323619018037,1.10798800821849,0.993767015088799,0.0655887585233646,0.825107499669451,0.648819958104495,0.52625862574613,395084.566190886,0,0.13880238376837,0.24075518507956,0.415272034918461,0.0474251734895594,8313993.751907,0,0.0520420074462891,110.702120065689,2,433,0,2,866,FALSE,TRUE,2
2_460_2,2.92028938372468,0.880576341158015,0.0679758713884707,1.10530733050282,0.632883899268542,0.328409984304116,1.82486768643092,0.619195943568629,0.147035170710641,0.823240736565545,0.812560624462281,0.0354985717208591,0.70977194552597,0.554305512529249,0.514238392370257,218113.579255746,0,0.131316535866544,0.323679858434017,0.476642020087883,0.0261371269640103,8313993.751907,0,0.0479998588562012,117.405500888824,2,460,0,2,920,FALSE,TRUE,1
2_475_2,2.58145332370047,0.85195600929846,0.0679758713884707,1.10530733050282,0.632883899268542,0.328409984304116,1.82486768643092,0.604053502169957,0.258183953156739,0.689197228574989,0.859436733109196,0.0768094973943849,0.644925558000523,0.724169961649444,0.492773413976206,299402.727300252,0,0.135064674219602,0.292326413612177,0.44633946731109,0.0359154934384423,8313993.751907,0,0.0449249744415283,121.435672998428,2,475,0,2,950,FALSE,TRUE,2
2_477_1,2.97917448911783,0.744848834547801,0.220015119930743,1.55418129637597,0.779089911422702,0.239553723013222,1.19430527585975,0.579431543162395,0.160854706322678,0.929951378528891,0.787454775884495,0.0496647198334958,0.511681052009523,0.805497082590678,0.737480745851568,586243.628344561,0,0.145158549395574,0.207076662677021,0.360493070779581,0.0704199201391851,8313993.751907,0,0.0510280132293701,121.964283943176,1,477,0,2,953,FALSE,TRUE,1
2_478_2,2.80577161428957,0.962204995366847,0.215174032214492,1.85623518099544,0.368148711422695,0.282017218575966,1.36340514970522,0.490478307994078,0.150767781286994,0.632407463694912,0.993767015088799,0.0655887585233645,0.825107499669451,0.648819958104495,0.52625862574613,395084.566190886,0,0.138668093199714,0.242506490275524,0.416402929983785,0.0474251734895594,8313993.751907,0,0.0460488796234131,122.244298934937,2,478,0,2,956,FALSE,TRUE,3
2_492_1,2.97917448911783,0.744848834547801,0.220015119930743,1.9438231598335,0.581751851625834,0.33188683370686,1.51015947501501,0.674337782674035,0.202278838484084,0.929423452516056,0.787454775884495,0.0496647198334958,0.511681052009523,0.805497082590678,0.737480745851568,586243.628344561,0,0.145190766314075,0.208571503423303,0.360209171153358,0.0704199201391851,8313993.751907,0,0.100001096725464,127.337692975998,1,492,0,2,983,FALSE,TRUE,2
2_497_2,2.97043468899863,0.774550908867668,0.152309913804209,0.698574458136209,0.724107884401176,0.181094297934574,1.77877131493507,0.952104516699305,0.0910769609767774,2.42344479637984,0.686250793293733,0.348953621164729,1.38774678723946,0.882791118171538,0.423289524182413,169096.82321652,0,0.127819569975309,0.422703491361915,0.504144973925689,0.0202408441824888,8313993.751907,0,0.0600299835205078,129.35976600647,2,497,0,2,994,FALSE,TRUE,2
2_507_1,2.8987263832997,0.698209491751774,0.17968077878286,1.68196372571456,0.614628237558488,0.200534322825658,1.2222219767713,0.431789085573028,0.235117072729897,0.660883909954283,0.71033532232478,0.0496647198334958,0.511681052009523,0.805497082590678,0.737480745851568,586243.628344561,0,0.145175540216874,0.213742870462047,0.360343353330381,0.0704199201391851,8313993.751907,0,0.0510010719299316,131.955909967422,1,507,0,2,1013,FALSE,TRUE,2
2_508_2,2.80552670446203,0.897371085535896,0.135516762895768,1.61459207329986,0.6969016714227,0.248046422125771,1.14133240669688,0.543105822255476,0.168546123423793,0.962571345805752,0.773211699138176,0.0284643784826417,0.542949912256204,0.986312425086361,0.746337834443114,794368.814618358,0,0.164031324508016,0.164861381464883,0.18729927395872,0.0954555416569594,8313993.751907,0,0.042168140411377,132.247076034546,2,508,1,2,1016,FALSE,TRUE,2
2_516_2,2.17212463599369,0.981997344200784,0.0551905169221467,1.33429243448014,0.60453489069259,0.378008794777397,1.56945519236341,0.518178026219798,0.224806106852673,2.53351442190528,0.745383586647613,0.0402282277365534,0.667382491780012,0.658601875211159,0.782734255664804,641160.155660088,0,0.160669218484496,0.197082568278631,0.220273262594467,0.0770258932919651,8313993.751907,0,0.0580000877380371,134.239665031433,2,516,1,2,1032,FALSE,TRUE,2
2_520_2,2.58145332370047,0.85195600929846,0.0679758713884707,1.10530733050282,0.632883899268542,0.259073310909625,1.59443879704459,0.642025050783302,0.20883393232262,0.943391669130836,0.944725902585463,0.0440726751616944,0.644925558000523,0.724169961649444,0.492773413976206,299402.727300252,0,0.13510228789857,0.29486271258509,0.446031050481547,0.0359154934384423,8313993.751907,0,0.24836802482605,135.678925991058,2,520,0,2,1040,FALSE,TRUE,3
2_522_1,2.57730472590774,0.962766556947198,0.0342334136351835,1.55418129637597,0.779089911422702,0.239553723013222,1.19430527585975,0.579431543162395,0.160854706322678,0.929951378528891,0.787454775884495,0.0496647198334958,0.511681052009523,0.805497082590678,0.737480745851568,851799.392132337,0,0.165115787710743,0.16445566445206,0.176517705772488,0.102363932841752,8313993.751907,0,0.0590541362762451,136.328675985336,1,522,1,2,1043,FALSE,TRUE,3
2_523_2,2.80552670446203,0.897371085535896,0.0131933267051779,1.73389071966436,0.742295150747835,0.32297951523702,0.92944093004543,0.397802938627801,0.199311791828253,1.0930512149132,0.716239392152902,0.0284643784826417,0.542949912256204,0.986312425086361,0.746337834443114,794368.814618358,0,0.164084432564995,0.163345905727056,0.186772936155156,0.0954555416569594,8313993.751907,0,0.0379271507263184,136.646301031113,2,523,1,2,1046,FALSE,TRUE,2
2_525_1,2.77497613228022,0.739583290607233,0.197114578246944,2.14470918239205,0.438261016667689,0.265231126617253,0.623062338457847,0.490962168189549,0.0859841192239616,1.10866304378624,0.655977603135125,0.116049837775451,0.963247811092264,0.844116062786285,0.494959063079425,564149.252450079,0,0.143656652569956,0.221696969621632,0.373658049567427,0.067762161880951,8313993.751907,0,0.0590469837188721,137.082376003265,1,525,0,2,1049,FALSE,TRUE,3
2_532_1,2.99108854245383,0.718620640779272,0.123683449398296,0.724085595524832,0.80370799359203,0.02553908220852,1.28987515681709,0.733873437894421,0.0646893024421957,2.73579140262056,0.883111769151809,0.15078352490409,0.778009115174872,0.800422659274493,0.355926877084604,45613.1066529366,0,0.120316003306338,0.892629199416925,0.560653865832159,0.00538684382413238,8313993.751907,0,0.0470030307769775,138.920495033264,1,532,0,2,1063,FALSE,TRUE,1
2_535_2,2.58145332370047,0.85195600929846,0.0679758713884707,1.10530733050282,0.632883899268542,0.328409984304116,1.82486768643092,0.604053502169957,0.258183953156739,0.689197228574989,0.859436733109196,0.0768094973943848,0.644925558000523,0.724169961649444,0.454899498323649,276014.086390745,0,0.133979258691362,0.303030458340464,0.45520243668877,0.0331020465312753,8313993.751907,0,0.059999942779541,139.83829498291,2,535,0,2,1070,FALSE,TRUE,1
2_537_1,2.97917448911783,0.744848834547801,0.220015119930743,1.55418129637597,0.779089911422702,0.239553723013222,1.19430527585975,0.579431543162395,0.160854706322678,0.929951378528891,0.787454775884495,0.00147584016101471,0.511681052009523,0.805497082590678,0.737480745851568,586243.628344561,0,0.145141553746329,0.207828483352582,0.360642813240141,0.0704199201391851,8313993.751907,0,0.0519998073577881,140.352501869202,1,537,0,2,1073,FALSE,TRUE,1
2_546_2,2.17212463599369,0.981997344200784,0.0551905169221467,1.33429243448014,0.720564641382475,0.323797259369932,1.75352659843453,0.491414205214765,0.221614098013486,2.64456044154209,0.402814270425638,0.0633189791961059,0.667382491780012,0.658601875211159,0.782734255664804,641160.155660087,0,0.160760972330413,0.18585601236622,0.219382446597334,0.077025893291965,8313993.751907,0,0.0479998588562012,142.720928907394,2,546,1,2,1092,FALSE,TRUE,1
2_547_1,2.99108854245383,0.763364855249989,0.146584620923026,0.703676685613934,0.740027906239347,0.149983254789363,1.68099208331147,0.908458300938328,0.085799429269861,2.73579140262056,0.883111769151809,0.15078352490409,0.778009115174872,0.800422659274493,0.355926877084604,45613.1066529366,0,0.120467638227395,0.774386010665645,0.5595457472868,0.00538684382413238,8313993.751907,0,0.0459988117218018,142.925320863724,1,547,0,2,1093,FALSE,TRUE,1
2_551_2,2.22032419831612,0.801849025361399,0.179108361912867,1.51571568898934,0.550201493623885,0.0149865918527812,0.984459971456541,0.981110536226346,0.248425347011968,1.3093116223553,0.704156191400758,0.0678675042174107,0.526548911361632,0.82341073186237,0.797442032885735,823426.380459555,0,0.164411654968934,0.162575263694624,0.183526175334978,0.0989509101592174,8313993.751907,0,0.0419209003448486,144.011123895645,2,551,1,2,1102,FALSE,TRUE,1
2_553_1,2.51682934985708,0.960221836164521,0.349665851719483,1.81927212313931,0.713079313064011,0.0589218791496131,1.00934854715925,0.725562244039153,0.140006666795166,1.5621635850031,0.609751598589909,0.0747713191647329,0.565833474914446,0.717698873710024,0.795020194480258,602864.985154571,0,0.145641511448455,0.211598969382035,0.356230540104708,0.072419322545292,8313993.751907,0,0.0380010604858398,144.48183298111,1,553,0,2,1105,FALSE,TRUE,3
