solID,DIG_costo_alphas,DIG_costo_gammas,DIG_costo_thetas,GEN_costo_alphas,GEN_costo_gammas,GEN_costo_thetas,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
4_582_1,2.93359893186582,0.605986767498638,0.309518030499511,2.43179652227735,0.904111111917947,0.131484703262077,2.969959103409,0.884033005344915,0.071700957485338,0.671201757199338,0.811116818940482,0.0739340501175698,1.7617630269217,0.875444773545905,0.388964209576136,1.91536248073964,0.411783889465349,0.386118987076742,0.649217219203209,0.590350762723372,0.0827760065151748,2442047.68972558,0,0.180009956882331,0.250840657564789,-0.0500390617804394,0.338590058045076,7210993.61728321,0,0.0270118713378906,83.5753848552704,1,582,1,4,1163,TRUE,TRUE,3
4_590_2,2.7727487739629,0.71528223081753,0.419305830680448,2.49119594384615,0.693468457865905,0.158300382938643,2.97869236218703,0.960181133456219,0.0464981973482437,2.08004275908368,0.35827624170445,0.261652952599464,0.856394605155222,0.515542134156947,0.16515723715252,0.609843458261208,0.693456704434527,0.321642997763863,2.74867739068028,0.684705449583241,0.39519367737755,51298.9041908069,0,0.108517250222885,0.638197807504855,0.614729354912646,0.00701468699045216,7210993.61728321,0,0.027569055557251,84.7526819705963,2,590,0,4,1180,TRUE,TRUE,3
4_600_2,2.80642626777892,0.61776970113372,0.339051022493693,2.08889896164228,0.689194339891207,0.380550392142166,2.77936941378531,0.914175915695013,0.0612095928950422,1.30295419072298,0.664893466966643,0.117033808654909,1.56107445517219,0.365621231909558,0.0706017083472504,0.731760662832325,0.550849418333506,0.26935151340346,0.800693390074915,0.502941666940432,0.0159502870639283,525407.687581209,0,0.154601584349005,0.318587227459483,0.225466369039644,0.0727693144628509,7210993.61728321,0,0.0540001392364502,86.2109639644623,2,600,1,4,1200,TRUE,TRUE,3
4_630_2,2.80642626777892,0.61776970113372,0.339051022493693,2.08889896164228,0.689194339891207,0.380550392142166,2.77936941378531,0.914175915695013,0.0612095928950422,1.30295419072298,0.664893466966643,0.117033808654909,1.56107445517219,0.365621231909558,0.221327586309907,1.71628066347302,0.550849418333506,0.26935151340346,0.800693390074915,0.502941666940432,0.0159502870639282,525407.687581208,0,0.154335278683961,0.317008566841055,0.228132383723194,0.0727693144628508,7210993.61728321,0,0.0316829681396484,90.9622228145599,2,630,1,4,1260,TRUE,TRUE,2
4_653_1,2.4550024401159,0.652907258523432,0.325845450570171,2.97095241673306,0.885436818597326,0.244481177344624,2.96047492588811,0.988070213372261,0.0233357596697199,1.00547785872659,0.891158375551526,0.0372795867719922,2.19947418114865,0.347803898151419,0.260576518275483,1.26070551963401,0.937604372451259,0.28977903169838,1.15635761108077,0.525928550755068,0.323051432388522,80346.6927047259,0,0.109380627400706,0.593041327515125,0.608574441836468,0.0110433542068048,7210993.61728321,0,0.0322320461273193,94.3181970119476,1,653,0,4,1305,TRUE,TRUE,3
4_656_1,2.54015825380011,0.351851626008764,0.36134300658765,2.90372126475929,0.829084889276639,0.42290478981473,2.84940230866363,0.978466264004664,0.0409283829420071,1.0053512312035,0.753071952808569,0.333735142245899,1.50808007018444,0.308111332323179,0.15906016088037,2.05157817784274,0.462928359894329,0.318153053642241,0.55010372416625,0.612230155691171,0.017438082726035,670345.31836047,0,0.160127181744077,0.28939515665021,0.169111937041265,0.0928708613071638,7210993.61728321,0,0.0294802188873291,94.7400870323181,1,656,1,4,1311,TRUE,TRUE,2
4_665_2,2.48160866036835,0.80124432724901,0.476455414039768,2.28831514172672,0.693468457865905,0.158300382938643,2.97869236218703,0.960181133456219,0.0464981973482437,2.08004275908368,0.35827624170445,0.261652952599464,0.856394605155222,0.515542134156947,0.16515723715252,0.609843458261208,0.693456704434527,0.321642997763863,2.74867739068028,0.684705449583241,0.107512808536359,217665.319897009,0,0.115826524997446,0.452232303549231,0.561080967589337,0.0300882137250784,7210993.61728321,0,0.0283768177032471,96.1027648448944,2,665,0,4,1330,TRUE,TRUE,1
4_673_2,1.67134669789611,0.440631915640513,0.628616671302193,1.9963713035858,0.970890139239491,0.346007039632938,2.72679445051428,0.971061854426586,0.00540511695226256,1.97262475679199,0.440950405771201,0.0541026038387902,1.98713047112952,0.959293422367457,0.360783821916712,2.86702513437258,0.501500163804478,0.154588658887337,0.767814377374839,0.417563987414039,0.0556819480457258,2122136.07928375,0,0.179043791189604,0.256753515249343,-0.038797582191229,0.294221192700988,7210993.61728321,0,0.0280311107635498,97.3338959217072,2,673,1,4,1346,TRUE,TRUE,3
4_709_2,2.97723220224068,0.48149735494384,0.357920734465014,2.41464394559398,0.923167610209093,0.100570580939265,2.96327257582686,0.925663886762721,0.0509548888588106,1.35739689351802,0.365928804446489,0.210092736591491,0.922103634698725,0.927431471356255,0.382525110939787,2.83068266971156,0.735620099019169,0.0818466487348562,2.61885831214269,0.86155593927556,0.209593249208033,267456.731510459,0,0.116756143993192,0.434323964157619,0.55400720143599,0.036993835043786,7210993.61728321,0,0.0259230136871338,102.877060890198,2,709,0,4,1418,TRUE,TRUE,2
4_732_1,2.28568438587999,0.537743895439811,0.353374263415528,2.57216455541475,0.928128514909767,0.131484703262077,2.89798920658803,0.924773430795809,0.0669674077674267,0.772071265870152,0.750697005875177,0.0409453130681312,0.952971038844989,0.799260842981879,0.313510070403353,2.1344931197734,0.939129434239559,0.115518061819004,2.47732567278179,0.914566994099247,0.23171428194845,129174.578680638,0,0.110541350340304,0.557794358550611,0.600222921186675,0.0178153431787262,7210993.61728321,0,0.0296170711517334,106.303478956223,1,732,0,4,1463,TRUE,TRUE,2
4_755_2,2.4100937001391,0.734823197231517,0.472887082626361,2.29206028938272,0.839752224848033,0.124745452970656,2.97869236218703,0.960181133456219,0.0464981973482437,2.08004275908368,0.35827624170445,0.261652952599464,0.856394605155222,0.515542134156947,0.16515723715252,0.765443652825072,0.981249374438138,0.158019463537605,1.7051367464057,0.533825677515356,0.311893683886701,103481.654619828,0,0.110359379036114,0.550198947037648,0.601538050375242,0.0142519655120778,7210993.61728321,0,0.0319998264312744,109.670462846756,2,755,0,4,1510,TRUE,TRUE,1
4_778_1,2.77504018433212,0.673761199905503,0.372692511368588,2.79929428759365,0.866689827255976,0.271383622106587,2.915252519548,0.893382065241557,0.0138189567430978,1.60121620444499,0.508742677937329,0.244720819320918,0.817511874508317,0.724584425374814,0.194681825361378,0.887948110507914,0.843389933509248,0.198563580018657,2.50789205396757,0.498553732653289,0.116531686288915,122625.637771576,0,0.111188650752976,0.556230595522107,0.595527238924229,0.0169070639295323,7210993.61728321,0,0.0270040035247803,112.951027870178,1,778,0,4,1555,TRUE,TRUE,3
4_794_2,2.85496198966823,0.681838928009356,0.363196934720409,2.55999693772735,0.959465095856106,0.111318152069975,2.76346445146775,0.994710603896008,0.166084760212935,1.33040501206674,0.440274183004397,0.290953984898982,0.818889828134296,0.58097268045962,0.302762459704366,2.46228734966583,0.55782197014426,0.0675937271822974,2.62022719524266,0.82622599160455,0.223068200420484,92882.8841868049,0,0.109039202736521,0.631895990026437,0.611014247950089,0.0127820113034568,7210993.61728321,0,0.0285778045654297,115.290213823318,2,794,0,4,1588,TRUE,TRUE,3
4_811_2,1.31978579372571,0.481396542583266,0.307376759906393,2.39707852529495,0.968409076348576,0.106867332033359,2.97655832283955,0.953317636307276,0.0565077524594115,0.596007212587346,0.910736199261823,0.144025159004673,1.67532455583292,0.526634788201278,0.145817305104175,2.45471869138507,0.528810945808799,0.364148798439232,0.705442031727445,0.630501771300485,0.107230664046285,1013028.20766055,0,0.167979044641056,0.267466895531223,0.0856286425682963,0.140397898384933,7210993.61728321,0,0.0280020236968994,117.754030942917,2,811,1,4,1622,TRUE,TRUE,1
4_827_2,2.33314856553006,0.385683779564118,0.36772783452349,2.85908127011081,0.823458642867545,0.381509813774074,2.79674010857747,0.955883088725459,0.0310670468462741,1.71327297881706,0.593235224169601,0.353697062497492,1.00249438584179,0.578146051756032,0.0725600570279494,1.47791090310966,0.480950893251758,0.293870626495102,0.593975415609619,0.457276585343937,0.0154744114226774,906839.68101984,0,0.166135231410528,0.279552084775714,0.10559157602346,0.125670504049037,7210993.61728321,0,0.0320758819580078,120.029872894287,2,827,1,4,1654,TRUE,TRUE,3
4_848_2,2.16384096769898,0.764762472807604,0.376877275447353,2.52316328690623,0.719235436293667,0.239006018278889,2.75040071639865,0.986852647627872,0.0812593970943391,1.83136033727302,0.424775559419301,0.367768053514298,0.895651149058368,0.43996056860652,0.063621147845944,0.529640212769133,0.605767969078607,0.379710464639502,2.05599683392187,0.30160096014205,0.2362799962862,250316.137671353,0,0.117288986493376,0.460561726011482,0.549927138836993,0.0346165887196697,7210993.61728321,0,0.0471839904785156,123.17449593544,2,848,0,4,1696,TRUE,TRUE,3
4_850_1,1.81887179900517,0.936465377006099,0.328362444970926,2.41604852431976,0.939108379280094,0.243736937567187,2.8750451985169,0.966974335600938,0.0217679681788411,1.06091681106203,0.965110898078307,0.263983551759269,1.25599647880967,0.456328292342979,0.305200024549388,2.70636507085522,0.612469806488296,0.222072514933161,2.25431782160259,0.67270946738335,0.0195322923127791,443425.567271976,0,0.150178812549372,0.353227691898212,0.269147508779706,0.0613991311437792,7210993.61728321,0,0.026702880859375,123.422809839249,1,850,1,4,1699,TRUE,TRUE,1
4_856_1,2.97572868590794,0.454760943961876,0.430323849710434,2.92747118039278,0.756593023968539,0.173727240678259,2.93355594674226,0.922166426977463,0.0688431771478274,0.708604873060067,0.922180247901004,0.11846497438505,1.67878304282849,0.498573134505159,0.398302369573012,2.54546631974551,0.369066083992795,0.0653874527097781,0.993166224928034,0.589384069380665,0.389418364787654,455056.855155245,0,0.15098188479852,0.349177517402294,0.261310229692852,0.0630122862435842,7210993.61728321,0,0.0271148681640625,124.287577867508,1,856,1,4,1711,TRUE,TRUE,3
4_873_1,2.21209203849636,0.910488763246496,0.473593580413749,1.83590574866726,0.801397181963361,0.272963130818312,2.76137446356026,0.971746437865301,0.00731081947632773,2.10372155393583,0.485672396211865,0.0707996140033943,1.535213447876,0.809054627044662,0.186691536475773,2.43110098028909,0.524906698408975,0.294535592413746,0.829622787939355,0.5232574932482,0.0175212702160491,2131287.52259585,0,0.178852294447842,0.253135308372183,-0.0365766733294797,0.295490415644969,7210993.61728321,0,0.0269219875335693,126.758632898331,1,873,1,4,1745,TRUE,TRUE,2
4_876_2,2.70397610657271,0.403778578720579,0.366156649218574,2.06013381493047,0.975496355882188,0.13548912834244,2.69124199997399,0.970970478700672,0.0526168181519158,0.512779919545745,0.613284221770674,0.0978801885997142,1.96863412959529,0.334268534687025,0.265966648406866,2.674231675098,0.563598725813081,0.239669057546199,2.96374394243837,0.857701321147417,0.0863827269718064,453101.801885647,0,0.150806242732053,0.353005941031822,0.263027912971876,0.0627411379250236,7210993.61728321,0,0.0290720462799072,127.240331888199,2,876,1,4,1752,TRUE,TRUE,3
4_895_1,2.19722728887178,0.547968539359434,0.328362444970926,2.41604852431976,0.946209684252671,0.127365665229251,2.95290551327907,0.991285553636442,0.157482225300383,1.14942108300134,0.420307160500068,0.252009051134589,1.37427318668283,0.573015700109512,0.348420015719649,2.52216215016159,0.454129465818033,0.173961354495665,0.734171381574314,0.615020004726588,0.0759279645620801,583907.286230311,0,0.156467846797801,0.302648125839657,0.206654044939956,0.0808826830635104,7210993.61728321,0,0.0257120132446289,129.971225976944,1,895,1,4,1789,TRUE,TRUE,2
4_897_2,2.66305672150605,0.429242682921501,0.352342904976363,1.80101099010264,0.898540758757089,0.27286468261761,2.87804290482226,0.969924825628189,0.0695822934413156,1.41991482963854,0.328180947498499,0.198288197922911,1.78623376456608,0.520555839714271,0.260637858106058,1.71898727831302,0.391723185951149,0.211978785872207,0.505081775374766,0.577085526078129,0.00291363937807629,1039978.72767527,0,0.168580503183355,0.263135522543957,0.0790690024635625,0.144135693308459,7210993.61728321,0,0.0299479961395264,130.310397863388,2,897,1,4,1794,TRUE,TRUE,2
4_903_1,2.19302955306539,0.922609050810024,0.464852590157159,1.68049571151631,0.589964681595858,0.249546222730007,2.76477978519012,0.956757885471688,0.00978353245677646,2.10372155393583,0.485672396211865,0.0707996140033943,1.535213447876,0.809054627044662,0.186691536475773,2.43110098028909,0.524906698408975,0.294535592413746,0.829622787939355,0.523257493248199,0.0175212702160491,2131287.52259585,0,0.178918613701559,0.259363571818738,-0.0373455506546279,0.295490415644969,7210993.61728321,0,0.0259990692138672,131.13054895401,1,903,1,4,1805,TRUE,TRUE,3
4_925_1,2.19722728887178,0.547968539359434,0.328362444970926,2.41604852431976,0.946209684252671,0.186836401432627,2.97622429877729,0.967154732719289,0.0603309293667293,0.719849575239219,0.847590966163177,0.0104394885830297,2.19250226086938,0.402610835772651,0.33178542552229,2.52216215016159,0.454129465818033,0.173961354495665,0.734171381574314,0.615020004726588,0.0759279645620801,583907.286230311,0,0.156581114695729,0.298795096976783,0.205505014569942,0.0808826830635103,7210993.61728321,0,0.0273799896240234,134.330832004547,1,925,1,4,1849,TRUE,TRUE,2
4_942_2,2.66305672150605,0.421131322296819,0.35985152964663,1.93319352358954,0.964808398986792,0.259817498956364,2.92661309690575,0.952939158465202,0.0695822934413156,1.41991482963854,0.328180947498499,0.198288197922911,1.78623376456608,0.520555839714271,0.260637858106058,1.71898727831302,0.391723185951149,0.211978785872207,0.505081775374766,0.577085526078129,0.00291363937807629,1039978.72767527,0,0.168538455650316,0.260627909510833,0.0795283444000743,0.144135693308459,7210993.61728321,0,0.038999080657959,137.227840900421,2,942,1,4,1884,TRUE,TRUE,1
4_944_2,2.94399322596962,0.579070280827109,0.348619816974442,2.77287198067798,0.685959188471091,0.105024711707577,2.62046335350213,0.852965477765162,0.0468384813276423,0.624415510678093,0.636388323344268,0.32912654133396,0.978575312149282,0.597091821214759,0.180870499910706,2.40191854345171,0.527368227178103,0.100773957585888,1.56983286002552,0.386835662708149,0.347644038416627,124335.510933113,0,0.110612346429638,0.580510519842772,0.599709236061689,0.017144207970522,7210993.61728321,0,0.0303540229797363,137.568264961243,2,944,0,4,1888,TRUE,TRUE,3
4_948_1,2.21209203849636,0.910488763246496,0.473593580413749,1.83590574866726,0.801397181963361,0.272963130818312,2.76137446356026,0.971746437865301,0.0073108194763277,1.77346689728506,0.328065949411731,0.0707996140033943,1.535213447876,0.809054627044662,0.186691536475773,2.43110098028909,0.524906698408975,0.294535592413746,0.829622787939355,0.523257493248199,0.0175212702160491,2131287.52259585,0,0.178852294447842,0.253135308372183,-0.0365766733294797,0.295490415644969,7210993.61728321,0,0.0298848152160645,138.530126810074,1,948,1,4,1895,TRUE,TRUE,2
4_955_1,1.77726336658945,0.547968539359434,0.328362444970926,2.41604852431976,0.946209684252671,0.127365665229251,2.95290551327907,0.991285553636442,0.157482225300383,1.14942108300134,0.420307160500068,0.252009051134589,1.37427318668283,0.573015700109512,0.299423382390668,2.82794932865197,0.409198410018119,0.189736403304075,0.898261743014084,0.473195469163724,0.0232819659246257,998608.492507683,0,0.167494235738316,0.268096133049925,0.0908990103335484,0.138398013482245,7210993.61728321,0,0.0270020961761475,139.567729949951,1,955,1,4,1909,TRUE,TRUE,1
4_957_2,2.39082709923436,0.481382432409624,0.362442992629181,1.52140293931592,0.978248450946523,0.295039468117127,2.89665228684761,0.994822107933118,0.0692073362730194,2.02862233370513,0.328180947498499,0.198288197922911,1.78623376456608,0.520555839714271,0.260637858106058,1.71898727831302,0.391723185951149,0.211978785872207,0.505081775374766,0.577085526078129,0.00291363937807629,1088291.91972617,0,0.169445476876968,0.263539475911459,0.0695943043840578,0.150836298858501,7210993.61728321,0,0.0280840396881104,139.91819691658,2,957,1,4,1914,TRUE,TRUE,3
4_963_1,2.21209203849636,0.910488763246496,0.473593580413749,1.83590574866726,0.801397181963361,0.272963130818312,2.76137446356026,0.984437117177174,0.0116941624196294,2.15187668871023,0.326463023594431,0.155518344791884,1.96138869750337,0.993781487275567,0.277996720034032,2.80634695796737,0.560071342534748,0.294535592413746,0.829622787939355,0.523257493248199,0.0175212702160491,2131287.52259585,0,0.178854961057608,0.251687596634466,-0.0366075833728217,0.295490415644969,7210993.61728321,0,0.0290639400482178,140.825423955917,1,963,1,4,1925,TRUE,TRUE,2
4_970_1,2.03115628983234,0.747279467238433,0.323030602674032,2.55174907263768,0.904675512892686,0.182539054557756,2.91153260515023,0.983084679528727,0.154545734029057,1.14942108300134,0.420307160500068,0.252009051134589,1.37427318668283,0.573015700109512,0.348420015719649,2.52216215016159,0.454129465818033,0.173961354495665,0.734171381574314,0.615020004726588,0.0759279645620801,583907.286230311,0,0.156431943631443,0.307091480162021,0.207018086044306,0.0808826830635103,7210993.61728321,0,0.0329310894012451,141.856298923492,1,970,1,4,1939,TRUE,TRUE,2
4_973_1,2.26385415758852,0.850822655686828,0.442198099342768,2.06662531757468,0.803291073557276,0.244595510695271,2.74983063751661,0.966271134641563,0.0358519570559939,1.83642930950399,0.308172026038186,0.126075993377591,1.37127291713735,0.74189874306812,0.177898043152642,2.23132959380853,0.596165296746272,0.304891171719203,0.706672952643018,0.432682430432281,0.042246563503337,1845814.83478022,0,0.17699817855803,0.256878834915227,-0.015196224260027,0.255897919368847,7210993.61728321,0,0.0250339508056641,142.330631971359,1,973,1,4,1945,TRUE,TRUE,1
4_973_2,1.75775053571622,0.451380537987102,0.326293075975114,2.29425845627361,0.82218441925793,0.325202845693121,2.77332712256309,0.981588361081265,0.11340392534056,1.37662380343245,0.641310169947629,0.216301153972969,1.53338801970342,0.661903332571949,0.282400812481709,2.98951573684734,0.318706349830522,0.189622212711501,0.593535674002803,0.472123039312216,0.0305211338263296,928008.730147653,0,0.166681179876062,0.268392469930131,0.099703562720608,0.128606460918239,7210993.61728321,0,0.029015064239502,142.36065196991,2,973,1,4,1946,TRUE,TRUE,1
4_985_1,2.03115628983234,0.747279467238433,0.323030602674032,2.55174907263768,0.904675512892686,0.182539054557756,2.91153260515023,0.983084679528727,0.164580488261023,1.07627188161079,0.387551845842769,0.358383123537654,1.37427318668283,0.573015700109512,0.348420015719649,2.52216215016159,0.454129465818033,0.173961354495665,0.734171381574314,0.615020004726588,0.0759279645620801,583907.286230311,0,0.156425763070111,0.307977575649212,0.207080745580726,0.0808826830635103,7210993.61728321,0,0.0260019302368164,144.139979839325,1,985,1,4,1969,TRUE,TRUE,3
4_987_2,1.97213330925537,0.368766297592971,0.346924722258681,2.10981094054932,0.955907264484298,0.249094374091159,2.82692347370281,0.982777148064256,0.14149326282176,1.32923036920745,0.443741771909067,0.337288853106201,1.12253788693358,0.363686875946745,0.243832679058327,1.47492581037868,0.428756901167544,0.314305108839921,0.505081775374766,0.577085526078129,0.00291363937807629,1039978.72767527,0,0.168619038975671,0.277239916091966,0.0786479233805285,0.144135693308459,7210993.61728321,0,0.0260040760040283,144.472873926163,2,987,1,4,1974,TRUE,TRUE,3
4_988_1,2.26385415758852,0.850822655686828,0.442198099342768,2.06662531757468,0.803291073557276,0.244595510695271,2.74983063751661,0.966271134641563,0.0358519570559939,1.45385384886239,0.620819752790518,0.0163840074360248,1.68126478932845,0.983842001817235,0.210333398237831,1.74588985827097,0.562288835664124,0.325382722215936,0.638709622746134,0.412947036829708,0.0477249970658127,1845814.83478022,0,0.177106760305941,0.258296444678944,-0.0164421759747058,0.255897919368847,7210993.61728321,0,0.0265231132507324,144.583323001862,1,988,1,4,1975,TRUE,TRUE,2
4_993_1,2.21209203849636,0.910488763246496,0.473593580413749,1.83590574866726,0.801397181963361,0.272963130818312,2.76137446356026,0.971746437865301,0.0073108194763277,2.10372155393583,0.485672396211865,0.0707996140033943,1.535213447876,0.809054627044662,0.186691536475773,2.43110098028909,0.300431553566368,0.346116383864049,0.829622787939355,0.523257493248199,0.0175212702160491,2131287.52259585,0,0.178979132432941,0.249548898890706,-0.0380474279251479,0.295490415644969,7210993.61728321,0,0.0279622077941895,145.316061019897,1,993,1,4,1985,TRUE,TRUE,2
4_994_2,2.31988933002796,0.415279568054746,0.387415895414056,2.00829775892693,0.626829413689211,0.419523841899003,2.87811143658259,0.986714714244867,0.0236332770948214,1.0635200871258,0.925135348300448,0.00668881761228827,2.06069718423531,0.552011715846556,0.159023723657728,2.01779254985402,0.484710418532162,0.305018489687241,0.526678960023482,0.515625656285508,0.0601166093397939,905390.316516758,0,0.166379105347936,0.270899559782069,0.102963801094504,0.125469490217801,7210993.61728321,0,0.02604079246521,145.507105827332,2,994,1,4,1988,TRUE,TRUE,1
5_382_1,2.65891524187509,0.776712891954182,0.482935444231466,0.645942727194059,0.662856020794961,0.972978914829696,2.78531969684057,0.870972315056425,0.214618520666731,1.77347917506552,0.754489244852573,0.125269604264239,1.0908209834907,0.401066924824389,0.00267911655535101,1.1993272327539,0.462182827660943,0.0188227712756572,2.06887551417663,0.652977716421503,0.263436956361058,395938.351706422,0,0.122718329969692,0.402120937622911,0.507294701965441,0.0548130811092592,7210993.61728321,0,0.0317549705505371,54.5900778770447,1,382,0,5,763,TRUE,TRUE,3
5_412_1,2.65891524187509,0.776712891954182,0.482935444231466,0.645942727194059,0.662856020794961,0.972978914829696,2.78531969684057,0.870972315056425,0.150243679791899,2.39157046418032,0.81313605333779,0.0336631448968297,0.579631474611821,0.633815447351424,0.120240099128465,1.04435150298918,0.553182027386918,0.10564797206651,2.42769728231671,0.652977716421503,0.263436956361058,395938.351706422,0,0.122825496473912,0.388556326826997,0.506433794561362,0.0548130811092592,7210993.61728321,0,0.0290021896362305,58.8211710453034,1,412,0,5,823,TRUE,TRUE,2
5_427_1,2.65891524187509,0.776712891954182,0.482935444231466,0.645942727194059,0.662856020794961,0.972978914829696,2.78531969684057,0.870972315056425,0.214618520666731,1.77347917506552,0.754489244852573,0.125269604264239,0.516654146791836,0.311246080010366,0.148643352444972,0.631306528347333,0.462182827660943,0.0188227712756571,2.06887551417663,0.652977716421503,0.263436956361058,395938.351706422,0,0.122885307570302,0.39880703243326,0.50595298358247,0.0548130811092592,7210993.61728321,0,0.027461051940918,61.1023559570313,1,427,0,5,853,TRUE,TRUE,3
5_479_2,2.28888387673867,0.82139514638186,0.310202581294355,2.63619012527416,0.931474779804364,0.114874756120936,2.49521306943634,0.886310340693701,0.0978252483003854,1.70722434912068,0.83383804508756,0.0432008900260655,1.39339546107109,0.877875071003417,0.301227668469008,1.85603026896953,0.874567367578001,0.285134980836806,2.53681502962817,0.961880294237314,0.224977197675871,428037.281179425,0,0.14901500404753,0.380165131312356,0.280431079072392,0.0592649141562377,7210993.61728321,0,0.0283198356628418,68.6495769023895,2,479,1,5,958,TRUE,TRUE,3
5_492_2,1.86155445926866,0.973821262331192,0.668175559643033,1.55742868983538,0.846904767860977,0.422271649939292,2.88175900899652,0.909625328533379,0.0432196532777114,1.97335716614984,0.578607496654649,0.272159548446111,1.38500739466542,0.72431028057473,0.0243283990863777,2.96951304379524,0.458880065890732,0.0083401318733439,0.771843289634574,0.636757083362193,0.00280222191166342,829480.336049355,0,0.164700436407248,0.284022019539883,0.120973638830874,0.114941458124877,7210993.61728321,0,0.0275900363922119,70.6728909015656,2,492,1,5,984,TRUE,TRUE,3
5_499_1,0.688361602767484,0.72349232994464,0.335811439742841,0.901727562406298,0.719561284443346,0.9719573388462,2.24955806663252,0.902706655591866,0.201228228614292,1.83851606317186,0.893584730672603,0.00507028949074879,0.930919801739003,0.563272458508972,0.255328260298051,1.24359908945168,0.487640907423633,0.143238461800294,1.89699447622696,0.8798427090037,0.38366122988254,134563.133052021,0,0.110844559571599,0.580400980978795,0.598026777478579,0.0185626872434602,7210993.61728321,0,0.0288729667663574,71.6816818714142,1,499,0,5,997,TRUE,TRUE,3
5_509_2,2.28888387673867,0.82139514638186,0.310202581294355,2.63619012527416,0.931474779804364,0.114874756120936,2.66969111262543,0.825568640465593,0.162975056771529,1.31348196815352,0.828864032249677,0.00619643897300204,1.4187911058602,0.509531899891613,0.244260911351691,2.92307346874757,0.831335813141708,0.285134980836806,2.53681502962817,0.961880294237314,0.224977197675871,428037.281179424,0,0.148647185837913,0.381430069485229,0.283978962142892,0.0592649141562376,7210993.61728321,0,0.0260848999023438,73.2012729644776,2,509,1,5,1018,TRUE,TRUE,2
5_522_2,1.32036925606455,0.86290234794142,0.603930283888799,2.28858699092263,0.925966999227136,0.422271649939292,2.88175900899652,0.909625328533379,0.0432196532777113,1.97335716614984,0.578607496654649,0.272159548446111,1.38500739466542,0.72431028057473,0.0243283990863777,2.96951304379524,0.458880065890732,0.0083401318733439,0.771843289634574,0.636757083362193,0.00280222191166342,675681.262251793,0,0.160372136829317,0.288278560654683,0.166567885124415,0.0936109087711204,7210993.61728321,0,0.0268230438232422,75.1255750656128,2,522,1,5,1044,TRUE,TRUE,2
5_554_2,2.06000693271329,0.799995536310238,0.334338182423976,2.74433811289028,0.997404527930727,0.155339159038358,2.80624623600371,0.817309072271074,0.145401310718971,2.38882264602011,0.790561584766446,0.141591343587254,0.898862219837037,0.832738475349513,0.244260911351691,2.92307346874757,0.831335813141708,0.285134980836806,2.53681502962817,0.961880294237314,0.224977197675871,427106.354718681,0,0.148768279983593,0.374943498963121,0.282811886257695,0.0591358030223061,7210993.61728321,0,0.0290279388427734,79.7872128486633,2,554,1,5,1108,TRUE,TRUE,2
5_607_2,2.25598582179701,0.923584820064134,0.521355111161374,0.819258000289624,0.700864542845788,0.961831512941233,2.60920160855863,0.901734785084246,0.100316196247258,2.05929153383055,0.452273344876288,0.373090823167368,1.00389766531781,0.731390763384749,0.338674216563292,1.65182531537232,0.323584103594018,0.210487394281285,0.77844670833973,0.889590758354065,0.341981059942738,284763.115262666,0,0.118416534854446,0.429955328582733,0.54123206462153,0.0393940749389066,7210993.61728321,0,0.0280749797821045,87.7084150314331,2,607,0,5,1214,TRUE,TRUE,2
5_621_1,2.30441166890571,0.946237486367182,0.654390834953297,0.697617699595899,0.648388479851724,0.92521613393168,2.74490752897291,0.983869794842266,0.00324362529157849,2.6998570200205,0.458353496126386,0.321709815233303,0.639709076640902,0.984394518791695,0.182133399377287,0.813224987628205,0.488712457599837,0.0333584543384859,0.64167427485825,0.834464171884639,0.291417865770784,117036.635467105,0,0.110758998351621,0.508394049521688,0.598647106438362,0.0161319195378911,7210993.61728321,0,0.0320010185241699,89.911670923233,1,621,0,5,1241,TRUE,TRUE,1
5_641_1,2.52621123152265,0.984310387457276,0.332614652215501,0.687525897587787,0.628717984963864,0.94331218091905,2.26157045852874,0.923500043126564,0.0175940254630987,1.96953847735083,0.647668511653603,0.201066062542738,1.44745514082645,0.935343959718027,0.212623098788419,2.06081241472283,0.494521907527123,0.082686832003963,0.506819515321263,0.670450595127158,0.205596775229113,102528.255022914,0,0.109804414352444,0.58960167244221,0.605535468759731,0.0141197375561241,7210993.61728321,0,0.030397891998291,93.2339038848877,1,641,0,5,1281,TRUE,TRUE,3
